sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname,label
,,2.514628496,,,1.27,,517.89,1217.0,,5662.0,0.84,,,4.56,,14.325,,,K01965.01,1
,,8.025118521,,,7.79,,336.73,1093.0,,6002.0,1.369,,,4.196,,14.153,,,K00219.01,1
,,5.79529495,,,1.05,,19.23,534.0,,3757.0,0.539,,,4.718,,15.773,,,K02036.02,1
,,73.7578875,,,4.28,,4.66,375.0,,5029.0,0.93,,,4.429,,15.213,,,K02037.01,1
,,8.30537702,,,1.69,,101.43,809.0,,5435.0,0.873,,,4.495,,14.779,,,K02038.01,1
,,13.22714056,,,2.22,,39.1,638.0,,5180.0,0.8,,,4.548,,14.443,,,K01830.01,1
,,51.8098276,,,2.6,,6.71,410.0,,5191.0,0.826,,,4.53,,14.122,,,K01831.01,1
,,4.38536428,,,1.15,,180.22,935.0,,5191.0,0.826,,,4.53,,14.122,,,K01831.02,1
,,34.205785079,,,1.1,,11.67,471.0,,5191.0,0.826,,,4.53,,14.122,,,K01831.03,1
,,13.97945055,,,1.97,,38.44,635.0,,5191.0,0.826,,,4.53,,14.122,,,K01831.04,1
,,3.554856338,,,1.29,,425.04,1157.0,,6068.0,0.831,,,4.565,,14.053,,,K01893.01,1
,,5.28790754,,,7.1,,1802.31,1661.0,,4994.0,3.818,,,3.433,,13.427,,,K01894.01,1
,,8.45746636,,,1.87,,20.08,540.0,,4347.0,0.524,,,4.73,,15.862,,,K01895.01,1
,,17.28116957,,,2.04,,7.75,425.0,,4347.0,0.524,,,4.73,,15.862,,,K01895.02,1
,,32.1340014,,,1.84,,3.39,346.0,,4347.0,0.524,,,4.73,,15.862,,,K01895.03,1
,,59.7711433,,,3.17,,17.53,522.0,,6214.0,1.122,,,4.382,,13.952,,,K01897.01,1
,,4.417692516,,,1.57,,92.16,790.0,,4766.0,0.664,,,4.645,,14.31,,,K01967.01,1
,,10.08744556,,,3.15,,186.14,942.0,,6310.0,1.095,,,4.417,,15.079,,,K01968.01,1
,,16.34355902,,,3.26,,67.34,730.0,,5730.0,1.056,,,4.394,,15.017,,,K01969.01,1
,,21.96401646,,,2.57,,40.41,643.0,,5774.0,0.958,,,4.447,,15.378,,,K01970.01,1
,,125.602323,,,2.89,,3.95,360.0,,5774.0,0.958,,,4.447,,15.378,,,K01970.02,1
,,12.51353325,,,1.88,,58.69,706.0,,5435.0,0.873,,,4.495,,14.779,,,K02038.02,1
,,17.9134215,,,1.39,,36.38,626.0,,5435.0,0.873,,,4.495,,14.779,,,K02038.03,1
,,25.2149143,,,1.19,,23.05,559.0,,5435.0,0.873,,,4.495,,14.779,,,K02038.04,1
,,5.42586901,,,1.48,,211.66,973.0,,5594.0,0.934,,,4.489,,14.305,,,K02039.01,1
,,19.58561177,,,3.09,,46.51,666.0,,5618.0,0.996,,,4.401,,14.18,,,K02040.01,1
,,4.544436472,,,3.0,,253.48,1017.0,,5445.0,0.937,,,4.458,,15.009,,,K01832.01,1
,,12.76220558,,,3.18,,63.86,721.0,,5445.0,0.937,,,4.458,,15.009,,,K01832.02,1
,,38.7149617,,,2.62,,14.55,498.0,,5445.0,0.937,,,4.458,,15.009,,,K01832.03,1
,,8.78458274,,,2.6,,411.55,1149.0,,5927.0,1.691,,,4.046,,14.879,,,K00199.02,0
,,3.69298623,,,1.74,,72.66,745.0,,4402.0,0.572,,,4.682,,14.265,,,K01833.01,1
,,5.334082429,,,13.08,,1180.64,1495.0,,6332.0,1.905,,,4.016,,14.463,,,K00206.01,1
,,6.4980147,,,1.87,,262.18,1026.0,,5727.0,1.104,,,4.328,,13.25,,,K01898.01,1
,,19.76169247,,,2.81,,92.38,791.0,,6327.0,1.175,,,4.327,,14.563,,,K01899.01,1
,,5.18498961,,,1.15,,42.62,652.0,,4325.0,0.56,,,4.68,,14.744,,,K01900.01,1
,,85.6542476,,,3.56,,17.51,522.0,,5818.0,1.647,,,4.065,,13.34,,,K01901.01,1
,,19.32945602,,,2.26,,18.57,529.0,,5026.0,0.763,,,4.604,,15.719,,,K01971.01,1
,,3.290114076,,,1.49,,97.96,802.0,,4484.0,0.594,,,4.654,,15.753,,,K01973.01,1
,,2.086075752,,,10.3,,2747.42,1845.0,,6131.0,1.417,,,4.071,,12.963,,,K00024.01,0
,,3.311864148,,,9.06,,365.94,1116.0,,5461.0,0.937,,,4.499,,14.256,,,K00214.01,1
,,2.422084188,,,3.55,,511.66,1213.0,,5598.0,0.83,,,4.565,,14.236,,,K00220.01,1
,,78.5461106,,,3.55,,14.85,501.0,,5808.0,1.397,,,4.172,,14.087,,,K02043.01,1
,,16.92342126,,,3.4,,57.37,702.0,,5786.0,0.99,,,4.465,,15.818,,,K02044.01,1
,,5.47665801,,,2.01,,71.0,741.0,,4650.0,0.706,,,4.589,,15.549,,,K02045.01,1
,,4.580346161,,,1.38,,147.56,889.0,,5103.0,0.789,,,4.558,,13.693,,,K01835.01,1
,,2.248288213,,,1.25,,380.75,1127.0,,5103.0,0.789,,,4.558,,13.693,,,K01835.02,1
,,6.76690759,,,1.31,,87.79,781.0,,5103.0,0.789,,,4.558,,13.693,,,K01835.03,1
,,34.1732156,,,2.37,,11.09,465.0,,5201.0,0.834,,,4.573,,13.733,,,K01837.01,1
,,16.7364755,,,2.73,,10.99,464.0,,4334.0,0.653,,,4.618,,14.786,,,K01838.01,1
,,137.8645881,,,15.9,,0.2,170.0,,3645.0,0.449,,,4.797,,14.645,,,K01902.01,0
,,12.43929428,,,1.3,,36.57,627.0,,4987.0,0.773,,,4.531,,13.395,,,K01904.01,1
,,7.62635494,,,1.21,,57.89,703.0,,4955.0,0.721,,,4.61,,14.017,,,K01905.01,1
,,11.35010642,,,1.75,,6.25,403.0,,3597.0,0.514,,,4.734,,15.278,,,K01907.01,1
,,109.4450597,,,3.04,,3.14,340.0,,5403.0,0.868,,,4.5,,14.937,,,K01974.01,1
,,7.56052209,,,2.4,,164.9,914.0,,5895.0,0.94,,,4.503,,15.986,,,K01975.01,1
,,12.12401737,,,2.37,,48.98,675.0,,5094.0,0.87,,,4.469,,15.09,,,K01976.01,1
,,9.38740646,,,1.69,,25.83,575.0,,4500.0,0.646,,,4.656,,14.028,,,K01977.01,1
,,7.41556471,,,0.79,,35.37,622.0,,4500.0,0.646,,,4.656,,14.028,,,K01977.02,1
,,24.2101973,,,1.5,,9.8,451.0,,4650.0,0.706,,,4.589,,15.549,,,K02045.02,1
,,23.8990075,,,3.26,,108.3,823.0,,5511.0,1.93,,,3.914,,13.153,,,K02046.01,1
,,6.22161107,,,1.59,,348.15,1101.0,,6277.0,1.097,,,4.417,,13.977,,,K02047.01,1
,,6.17998508,,,2.12,,104.06,814.0,,5149.0,0.791,,,4.551,,15.801,,,K02048.01,1
,,1.569066598,,,1.68,,2763.39,1849.0,,5821.0,1.395,,,4.172,,13.93,,,K02049.01,1
,,9.59068586,,,3.93,,329.34,1087.0,,5476.0,1.673,,,3.904,,13.237,,,K01839.01,1
,,7.03932913,,,4.67,,298.33,1060.0,,5846.0,1.24,,,4.278,,14.915,,,K01840.01,1
,,49.6075771,,,2.12,,6.17,402.0,,5187.0,0.774,,,4.592,,13.218,,,K01841.01,1
,,16.84183355,,,3.08,,56.43,699.0,,5602.0,1.009,,,4.404,,14.306,,,K01842.01,1
,,7.340714946,,,14.31,,421.03,1155.0,,6056.0,1.498,,,4.191,,14.412,,,K00200.01,1
,,12.55111099,,,1.34,,12.56,480.0,,4213.0,0.598,,,4.669,,14.731,,,K01908.01,1
,,3.003879547,,,10.96,,1011.87,1438.0,,6311.0,1.172,,,4.398,,14.996,,,K00208.01,1
,,24.0884178,,,1.16,,5.26,386.0,,4213.0,0.598,,,4.669,,14.731,,,K01908.02,1
,,12.75800092,,,1.49,,107.96,822.0,,5782.0,1.095,,,4.34,,12.776,,,K01909.01,1
,,5.47033376,,,1.15,,334.27,1090.0,,5782.0,1.095,,,4.34,,12.776,,,K01909.02,1
,,6.51112385,,,3.09,,243.67,1008.0,,6032.0,1.001,,,4.465,,15.214,,,K01978.01,1
,,23.85163321,,,3.37,,43.19,654.0,,6032.0,1.001,,,4.465,,15.214,,,K01978.02,1
,,2.714078374,,,1.38,,675.86,1301.0,,5815.0,0.992,,,4.461,,12.987,,,K01979.01,1
,,122.8799543,,,2.7,,2.66,326.0,,5413.0,0.861,,,4.51,,13.8,,,K01980.01,1
,,4.88753111,,,2.45,,239.11,1003.0,,5568.0,0.957,,,4.499,,15.768,,,K01982.01,1
,,6.14728341,,,0.79,,83.18,770.0,,4997.0,0.746,,,4.598,,12.906,,,K02059.01,1
,,2.800111267,,,2.13,,197.81,956.0,,4786.0,0.704,,,4.579,,15.229,,,K02060.01,1
,,34.3511339,,,2.75,,26.1,576.0,,6091.0,0.967,,,4.487,,14.998,,,K02062.01,1
,,3.413036353,,,6.62,,490.24,1200.0,,5392.0,1.087,,,4.314,,14.622,,,K00221.01,1
,,3.00725068,,,1.56,,373.99,1122.0,,5667.0,0.781,,,4.587,,15.62,,,K02063.01,1
,,4.194496867,,,1.57,,26.2,577.0,,3706.0,0.522,,,4.747,,14.404,,,K01843.01,1
,,1.970340203,,,3.97,,1540.07,1599.0,,4883.0,1.667,,,3.972,,14.438,,,K01845.01,1
,,5.05821338,,,10.69,,439.8,1168.0,,4883.0,1.667,,,3.972,,14.438,,,K01845.02,1
,,26.85323647,,,2.65,,20.77,544.0,,5329.0,0.869,,,4.455,,14.812,,,K01847.01,1
,,25.0985083,,,1.59,,43.84,656.0,,5782.0,1.095,,,4.34,,12.776,,,K01909.03,1
,,34.2685741,,,2.44,,12.2,477.0,,5083.0,0.872,,,4.468,,14.685,,,K01910.01,1
,,5.75321539,,,3.14,,169.44,920.0,,5445.0,0.929,,,4.51,,15.196,,,K01911.01,1
,,5.50860699,,,1.49,,179.62,934.0,,5448.0,0.883,,,4.489,,13.317,,,K01913.01,1
,,18.93055119,,,4.41,,81.42,766.0,,5015.0,1.643,,,3.987,,14.417,,,K01914.01,1
,,42.94386258,,,41.62,,17.26,520.0,,5750.0,0.94,,,4.4,,14.708,,,K00215.01,0
,,22.06402,,,2.67,,60.81,712.0,,6232.0,1.09,,,4.432,,13.698,,,K01984.01,1
,,5.756245244,,,2.24,,84.16,773.0,,4931.0,0.734,,,4.605,,13.708,,,K01985.01,1
,,148.4601819,,,3.61,,1.56,285.0,,5159.0,0.821,,,4.548,,14.839,,,K01986.01,1
,,0.934885365,,,3.21,,4435.29,2080.0,,4777.0,1.795,,,3.909,,14.145,,,K01988.01,1
,,25.7626846,,,2.66,,37.99,633.0,,5739.0,1.069,,,4.381,,15.087,,,K02051.01,1
,,11.0317836,,,1.45,,117.67,840.0,,5739.0,1.069,,,4.381,,15.087,,,K02051.02,1
,,4.12511935,,,0.88,,252.18,1016.0,,5598.0,0.83,,,4.565,,14.236,,,K00220.02,1
,,13.12162167,,,1.99,,164.48,913.0,,6140.0,1.277,,,4.265,,12.992,,,K02053.01,1
,,49.6220669,,,3.33,,20.99,546.0,,5938.0,1.184,,,4.331,,13.429,,,K01848.01,1
,,8.08801663,,,2.94,,92.93,792.0,,5269.0,0.874,,,4.494,,14.624,,,K01849.01,1
,,11.55103848,,,2.17,,120.76,845.0,,5907.0,1.058,,,4.395,,14.138,,,K01850.01,1
,,4.469754641,,,2.26,,350.69,1103.0,,5988.0,0.934,,,4.507,,14.769,,,K01851.01,1
,,15.77382794,,,2.72,,196.14,955.0,,6283.0,1.531,,,4.129,,13.205,,,K01852.01,1
,,6.56226483,,,3.07,,654.67,1290.0,,5878.0,1.812,,,4.005,,13.996,,,K01915.01,1
,,20.67876365,,,2.42,,74.36,749.0,,5865.0,1.272,,,4.266,,13.598,,,K01916.01,1
,,50.79034648,,,10.6,,33.12,612.0,,6163.0,1.406,,,4.185,,14.274,,,K00209.01,1
,,9.59993246,,,2.08,,206.91,967.0,,5865.0,1.272,,,4.266,,13.598,,,K01916.02,1
,,2.0248205,,,1.01,,1652.5,1625.0,,5865.0,1.272,,,4.266,,13.598,,,K01916.03,1
,,201.118319,,,2.28,,1.92,300.0,,5646.0,0.954,,,4.447,,13.328,,,K01989.01,1
,,24.7577652,,,2.44,,40.74,644.0,,6106.0,0.966,,,4.487,,14.49,,,K01990.01,1
,,12.7983174,,,2.88,,160.33,908.0,,5592.0,1.451,,,4.115,,14.513,,,K01992.01,1
,,10.13200555,,,1.67,,25.66,574.0,,4777.0,0.561,,,4.689,,15.629,,,K01996.01,1
,,38.505224,,,2.45,,18.98,532.0,,5974.0,0.881,,,4.504,,14.777,,,K01997.01,1
,,4.6126736,,,1.6,,663.8,1294.0,,6140.0,1.277,,,4.265,,12.992,,,K02053.02,1
,,8.67890312,,,2.56,,158.43,905.0,,5509.0,1.116,,,4.308,,14.523,,,K02055.01,1
,,39.3135699,,,2.07,,20.04,540.0,,6060.0,0.925,,,4.509,,14.476,,,K02056.01,1
,,5.94565516,,,1.12,,24.71,568.0,,3974.0,0.564,,,4.7,,15.026,,,K02057.01,1
,,1.52373073,,,1.26,,105.95,818.0,,3746.0,0.51,,,4.736,,15.313,,,K02058.01,1
,,4.225384543,,,9.0,,360.46,1111.0,,5574.0,1.054,,,4.403,,14.014,,,K00201.01,1
,,60.0853848,,,2.4,,13.07,485.0,,6028.0,1.047,,,4.459,,13.43,,,K01853.01,1
,,43.0343364,,,2.5,,13.01,484.0,,5550.0,0.911,,,4.476,,13.534,,,K01854.01,1
,,88.6440015,,,2.51,,5.51,391.0,,5661.0,0.934,,,4.471,,13.748,,,K01857.01,1
,,35.01190875,,,2.97,,31.35,603.0,,5872.0,1.153,,,4.332,,13.624,,,K01917.01,1
,,16.57099265,,,2.03,,33.53,614.0,,5483.0,0.779,,,4.589,,14.64,,,K01920.01,1
,,16.00496657,,,3.71,,276.53,1040.0,,6384.0,1.904,,,4.029,,12.818,,,K01921.01,1
,,1.954525966,,,2.38,,1331.18,1540.0,,5741.0,1.136,,,4.331,,15.356,,,K01922.01,1
,,7.23400381,,,1.78,,112.48,831.0,,5411.0,0.85,,,4.523,,14.139,,,K01923.01,1
,,6.77408984,,,2.5,,295.82,1058.0,,6246.0,1.092,,,4.433,,15.368,,,K01998.01,1
,,20.172024672,,,6.24,,24.0,564.0,,5064.0,0.864,,,4.474,,14.711,,,K00216.01,1
,,26.41044199,,,2.45,,16.27,512.0,,5448.0,0.734,,,4.613,,15.593,,,K02000.01,1
,,8.27745764,,,2.46,,331.35,1088.0,,5129.0,1.781,,,3.884,,13.115,,,K02001.01,1
,,14.37504582,,,2.05,,90.16,786.0,,5931.0,1.053,,,4.403,,13.286,,,K02002.01,1
,,147.97391,,,3.33,,2.78,329.0,,5578.0,0.95,,,4.44,,14.904,,,K02066.01,1
,,13.24503482,,,1.77,,146.31,887.0,,5636.0,1.39,,,4.147,,12.584,,,K02067.01,1
,,77.2550726,,,3.7,,21.37,548.0,,6564.0,1.356,,,4.255,,13.754,,,K02069.01,1
,,3.85690686,,,0.93,,210.44,972.0,,5272.0,0.813,,,4.574,,13.746,,,K02071.01,1
,,116.3311739,,,3.26,,2.59,323.0,,5354.0,0.835,,,4.533,,14.767,,,K01858.01,1
,,6.31943553,,,2.71,,223.15,986.0,,5670.0,1.022,,,4.397,,14.028,,,K01860.01,1
,,12.20951755,,,2.61,,92.68,791.0,,5670.0,1.022,,,4.397,,14.028,,,K01860.02,1
,,3.07644709,,,1.61,,583.25,1253.0,,5670.0,1.022,,,4.397,,14.028,,,K01860.03,1
,,2.11913005,,,1.35,,4512.1,2090.0,,5799.0,2.377,,,3.813,,7.837,,,K01924.01,0
,,68.958447,,,1.11,,6.17,402.0,,5455.0,0.888,,,4.497,,9.439,,,K01925.01,1
,,18.79591276,,,7.39,,124.64,852.0,,6163.0,1.406,,,4.185,,14.274,,,K00209.02,1
,,47.76397728,,,,,,,,,,,,,,9.668,,,K01927.01,0
,,63.0380366,,,2.59,,11.1,465.0,,5798.0,1.019,,,4.411,,13.605,,,K01928.01,1
,,9.69315023,,,1.89,,253.08,1017.0,,5683.0,1.472,,,4.108,,12.727,,,K01929.01,1
,,8.48031229,,,2.58,,193.86,952.0,,5910.0,1.078,,,4.364,,14.613,,,K02003.01,0
,,56.1886436,,,2.56,,15.13,503.0,,5700.0,1.176,,,4.327,,13.351,,,K02004.01,1
,,6.92101452,,,1.48,,34.85,619.0,,4461.0,0.585,,,4.661,,14.832,,,K02005.01,1
,,3.27344784,,,0.81,,36.05,625.0,,3758.0,0.496,,,4.769,,14.22,,,K02006.01,1
,,15.3789014,,,2.94,,275.53,1039.0,,5817.0,2.153,,,3.877,,13.127,,,K02007.01,1
,,134.4785189,,,10.52,,6.81,412.0,,5791.0,1.336,,,4.185,,13.929,,,K01783.01,1
,,24.68662378,,,48.04,,412.55,1149.0,,4648.0,5.132,,,2.996,,14.633,,,K01786.01,0
,,98.7179332,,,6.99,,3.97,360.0,,5808.0,0.786,,,4.583,,15.7,,,K01787.01,1
,,71.52543938,,,5.76,,3.15,340.0,,4855.0,0.778,,,4.542,,14.521,,,K01788.01,1
,,1.72086129,,,13.25,,1743.61,1647.0,,5742.0,1.215,,,4.297,,14.309,,,K00202.01,1
,,56.4349933,,,2.37,,11.04,465.0,,5534.0,1.001,,,4.381,,13.668,,,K01862.01,1
,,33.7888028,,,2.71,,33.01,611.0,,6202.0,1.062,,,4.436,,13.631,,,K01863.01,1
,,3.215109385,,,1.54,,421.21,1155.0,,5541.0,0.934,,,4.472,,13.405,,,K01864.01,1
,,3.29276797,,,1.39,,1068.95,1458.0,,5683.0,1.472,,,4.108,,12.727,,,K01929.02,1
,,13.72710334,,,2.38,,241.58,1005.0,,5951.0,1.693,,,4.017,,12.119,,,K01930.01,1
,,24.3110031,,,2.3,,112.64,831.0,,5951.0,1.693,,,4.017,,12.119,,,K01930.02,1
,,44.4304059,,,2.61,,50.42,680.0,,5951.0,1.693,,,4.017,,12.119,,,K01930.03,1
,,9.34145925,,,1.56,,403.44,1143.0,,5951.0,1.693,,,4.017,,12.119,,,K01930.04,1
,,4.97760447,,,1.75,,258.91,1023.0,,5353.0,1.023,,,4.358,,14.531,,,K01931.01,1
,,21.1285655,,,2.88,,180.55,935.0,,5817.0,2.153,,,3.877,,13.127,,,K02007.02,1
,,24.4851178,,,7.14,,456.64,1179.0,,6655.0,2.995,,,3.638,,10.8,,,K02008.01,0
,,7.51854537,,,1.42,,89.41,784.0,,5064.0,0.864,,,4.474,,14.711,,,K00216.02,1
,,25.96190067,,,3.25,,123.11,850.0,,6369.0,1.729,,,4.088,,13.2,,,K02010.01,1
,,130.3543929,,,7.7,,4.36,369.0,,5970.0,1.015,,,4.463,,15.254,,,K01790.01,1
,,1.855557556,,,10.05,,1004.89,1436.0,,5657.0,0.947,,,4.441,,14.465,,,K00196.01,1
,,3.364425589,,,56.83,,352.97,1106.0,,5813.0,0.775,,,4.589,,15.337,,,K01794.01,0
,,16.78175788,,,2.25,,20.82,545.0,,4925.0,0.742,,,4.588,,12.971,,,K01797.01,1
,,105.3035093,,,3.18,,3.58,351.0,,5534.0,0.875,,,4.515,,14.986,,,K01866.01,1
,,2.549562652,,,1.11,,50.9,682.0,,3716.0,0.506,,,4.74,,15.018,,,K01867.01,1
,,13.96950181,,,2.04,,5.29,387.0,,3716.0,0.506,,,4.74,,15.018,,,K01867.02,1
,,5.21230171,,,1.04,,19.7,537.0,,3716.0,0.506,,,4.74,,15.018,,,K01867.03,1
,,17.76076524,,,1.93,,4.34,368.0,,3826.0,0.516,,,4.744,,15.22,,,K01868.01,1
,,10.55840479,,,1.41,,94.94,796.0,,5353.0,1.023,,,4.358,,14.531,,,K01931.02,1
,,6.98800953,,,1.39,,164.86,914.0,,5353.0,1.023,,,4.358,,14.531,,,K01931.03,1
,,22.8245144,,,3.36,,189.46,946.0,,6642.0,1.846,,,4.057,,12.345,,,K01932.01,1
,,49.1011093,,,3.28,,14.57,498.0,,5393.0,1.11,,,4.299,,15.041,,,K01933.01,1
,,7.05675145,,,1.68,,483.95,1196.0,,6388.0,1.402,,,4.244,,12.556,,,K02011.01,1
,,34.8536903,,,2.4,,17.62,522.0,,5818.0,0.848,,,4.554,,14.876,,,K02012.01,1
,,2.41434868,,,0.97,,195.08,953.0,,4507.0,0.724,,,4.573,,13.156,,,K02013.01,1
,,2.466070972,,,24.3,,595.8,1260.0,,5708.0,0.884,,,4.529,,15.601,,,K02014.01,0
,,4.30656389,,,1.95,,453.2,1177.0,,6108.0,1.03,,,4.466,,14.136,,,K02016.01,1
,,12.964717746,,,39.93,,114.24,834.0,,6210.0,1.033,,,4.45,,14.384,,,K01798.01,0
,,1.731079436,,,56.05,,1332.5,1541.0,,6045.0,0.955,,,4.494,,15.505,,,K01799.01,0
,,7.794302043,,,16.51,,142.82,882.0,,5494.0,0.982,,,4.405,,12.394,,,K01800.01,1
,,14.5324483,,,3.11,,46.06,664.0,,5345.0,0.86,,,4.473,,14.625,,,K01801.01,1
,,5.248667607,,,2.84,,293.42,1056.0,,5807.0,1.012,,,4.437,,13.345,,,K01802.01,1
,,7.96431492,,,2.44,,99.42,805.0,,5185.0,0.91,,,4.44,,14.425,,,K01870.01,1
,,92.7297248,,,2.81,,1.38,276.0,,4580.0,0.675,,,4.641,,14.897,,,K01871.01,1
,,1.485710994,,,14.48,,1404.81,1562.0,,5624.0,1.018,,,4.432,,14.141,,,K00203.01,1
,,71.3116598,,,4.94,,12.01,475.0,,6194.0,1.069,,,4.445,,15.674,,,K01873.01,1
,,15.44428875,,,37.58,,67.39,731.0,,5895.0,0.991,,,4.489,,15.838,,,K01935.01,0
,,1.411230023,,,1.71,,436.04,1164.0,,4575.0,0.737,,,4.564,,13.59,,,K01937.01,1
,,96.9151707,,,2.37,,2.64,325.0,,5162.0,0.791,,,4.559,,14.031,,,K01938.01,1
,,13.47472742,,,1.96,,38.21,634.0,,5395.0,0.734,,,4.615,,15.164,,,K01939.01,1
,,2.29503515,,,1.18,,681.51,1304.0,,5637.0,0.909,,,4.482,,13.09,,,K02017.01,1
,,27.495634,,,2.11,,28.66,590.0,,5657.0,0.911,,,4.401,,14.55,,,K02018.01,1
,,14.08826442,,,2.66,,64.97,724.0,,5853.0,0.895,,,4.529,,15.624,,,K02019.01,1
,,3.905081685,,,12.78,,282.59,1046.0,,5543.0,0.887,,,4.54,,15.127,,,K00217.01,1
,,110.9643706,,,2.11,,0.77,239.0,,4441.0,0.546,,,4.695,,15.498,,,K02020.01,1
,,6.94135824,,,2.96,,139.05,876.0,,5527.0,0.88,,,4.491,,13.828,,,K01805.01,1
,,17.276296682,,,7.31,,19.88,538.0,,4941.0,0.738,,,4.599,,14.018,,,K00197.01,1
,,31.7821117,,,2.08,,18.32,528.0,,5527.0,0.88,,,4.491,,13.828,,,K01805.02,1
,,4.36273233,,,1.76,,258.7,1023.0,,5527.0,0.88,,,4.491,,13.828,,,K01805.03,1
,,18.6848377,,,1.93,,6.16,402.0,,4156.0,0.545,,,4.712,,15.434,,,K01874.01,1
,,7.41634701,,,1.24,,21.1,547.0,,4156.0,0.545,,,4.712,,15.434,,,K01874.02,1
,,9.91724268,,,2.85,,157.41,903.0,,5539.0,1.207,,,4.244,,14.498,,,K01875.01,1
,,82.5341188,,,2.45,,1.08,260.0,,4316.0,0.58,,,4.678,,15.187,,,K01876.01,1
,,20.16037858,,,1.75,,16.03,510.0,,4975.0,0.724,,,4.614,,13.389,,,K01877.01,1
,,10.99470891,,,1.71,,16.24,512.0,,4302.0,0.586,,,4.661,,15.389,,,K01940.01,1
,,1.194812329,,,1.36,,2521.46,1806.0,,6198.0,0.97,,,4.475,,14.029,,,K01941.01,0
,,10.84969477,,,2.67,,49.3,676.0,,5251.0,0.778,,,4.592,,15.409,,,K01942.01,1
,,12.18420006,,,2.59,,106.52,819.0,,5771.0,1.068,,,4.374,,13.982,,,K01944.01,1
,,3.76417012,,,1.7,,160.99,908.0,,5063.0,0.728,,,4.617,,15.484,,,K02021.01,1
,,5.92972237,,,1.92,,210.95,972.0,,5741.0,0.956,,,4.492,,14.746,,,K02022.01,1
,,12.2476121,,,1.9,,80.29,763.0,,5741.0,0.956,,,4.492,,14.746,,,K02022.02,1
,,13.59051547,,,2.4,,64.8,724.0,,5442.0,0.974,,,4.409,,15.15,,,K02023.01,1
,,46.8776724,,,2.62,,13.01,484.0,,5504.0,0.993,,,4.418,,14.632,,,K02024.01,1
,,89.1935737,,,3.81,,12.83,483.0,,6071.0,1.295,,,4.239,,12.487,,,K01808.01,1
,,13.09390911,,,2.2,,75.58,752.0,,5772.0,0.956,,,4.487,,12.706,,,K01809.01,1
,,4.915385452,,,1.46,,279.43,1042.0,,5772.0,0.956,,,4.487,,12.706,,,K01809.02,1
,,87.455958,,,70.11,,66.26,728.0,,7700.0,2.111,,,4.018,,13.36,,,K01810.01,0
,,0.805259257,,,63.55,,12990.09,2723.0,,5872.0,2.022,,,3.926,,13.742,,,K01812.01,0
,,9.76785911,,,2.54,,74.48,749.0,,5371.0,0.852,,,4.513,,13.766,,,K01813.01,1
,,40.80957343,,,3.44,,35.68,623.0,,6183.0,1.3,,,4.301,,12.988,,,K01878.01,1
,,22.08551599,,,3.34,,3.63,352.0,,3828.0,0.565,,,4.712,,15.967,,,K01879.01,1
,,1.151166776,,,1.28,,199.25,957.0,,3951.0,0.535,,,4.73,,14.44,,,K01880.01,1
,,4.693305543,,,17.85,,881.73,1389.0,,6365.0,1.47,,,4.22,,12.291,,,K00023.01,0
,,3.246732048,,,12.4,,1072.7,1459.0,,5763.0,1.457,,,4.15,,14.678,,,K00204.01,1
,,8.3606759,,,1.49,,176.04,929.0,,5771.0,1.068,,,4.374,,13.982,,,K01944.02,0
,,62.1385979,,,5.14,,17.88,524.0,,5123.0,1.621,,,3.992,,14.52,,,K01945.01,1
,,26.635216,,,27.64,,19.45,536.0,,5215.0,0.882,,,4.455,,15.551,,,K01948.01,0
,,17.84850835,,,3.29,,146.82,888.0,,6188.0,1.465,,,4.152,,13.781,,,K02025.01,1
,,26.1363443,,,2.8,,88.29,782.0,,6188.0,1.465,,,4.152,,13.781,,,K02025.02,1
,,11.1895709,,,1.81,,273.37,1037.0,,6188.0,1.465,,,4.152,,13.781,,,K02025.03,1
,,2.757977384,,,1.69,,744.97,1332.0,,5919.0,1.0,,,4.435,,13.263,,,K02026.01,1
,,18.692860599,,,14.81,,18.4,528.0,,5190.0,0.66,,,4.66,,16.147,,,K00218.01,0
,,14.80075082,,,17.38,,3158.09,1912.0,,6327.0,7.663,,,3.092,,12.538,,,K01814.01,1
,,3.126861192,,,5.12,,886.72,1391.0,,4854.0,1.749,,,3.939,,13.884,,,K01815.01,1
,,87.24250316,,,15.86,,5.49,390.0,,5671.0,0.955,,,4.501,,14.288,,,K00198.01,0
,,16.87725775,,,2.54,,40.09,642.0,,5497.0,0.872,,,4.512,,14.101,,,K01818.01,1
,,12.05705659,,,1.96,,53.26,689.0,,5365.0,0.834,,,4.537,,13.576,,,K01819.01,1
,,28.26727385,,,2.93,,16.84,517.0,,5132.0,0.886,,,4.457,,14.907,,,K01881.01,1
,,3.770590654,,,2.13,,619.65,1272.0,,5714.0,1.208,,,4.274,,14.668,,,K01882.01,1
,,2.7073064,,,1.36,,2012.12,1709.0,,6045.0,1.629,,,4.069,,11.894,,,K01883.01,1
,,66.4159789,,,3.44,,4.71,376.0,,5383.0,0.759,,,4.603,,15.983,,,K01950.01,1
,,8.0103929,,,1.88,,184.38,940.0,,5616.0,1.111,,,4.327,,14.601,,,K01952.01,1
